lemma	pos	semantic_tags
lemlæstet	VERB	A1.1.2
vigtigste	ADJ	A11.1+ N5+++
vigtigste	NOUN	O2/M4 O3
Hoved	PROPN	Z3
Maincrest	PROPN	Z3c
Maine	PROPN	Z2 Z3c
mainframe	NOUN	Y2
fastland	NOUN	W3
hovedlinje	NOUN	M3
hovedlinje	VERB	F3
hovedbeklædning	VERB	F3
stormast	NOUN	M4/O2
lysnettet	NOUN	O3 O2
storsejl	VERB	M4
storsejlads	VERB	M4
grundpille	NOUN	A11.1+
mainstream	NOUN	A6.2+
opretholde	VERB	A9+ T2++ S8+ A1.1.1 Q2.2
vedligeholdes	ADJ	T2++ O4.1
vedligeholdt	VERB	A9+ T2++ S8+ A1.1.1 Q2.2
vedligeholde	NOUN	A9+ T2++ S8+ A1.1.1 Q2.2
vedligeholde	VERB	A9+ T2++ S8+ A1.1.1 Q2.2
vedligeholdelse	NOUN	A1.1.1 I1.1 I1.1/S4 T2++
mais	X	Z5
Maisie	PROPN	Z3 Z1f
maisonette	NOUN	H1
Maitland	PROPN	Z1
maitre	X	F1/S2m
Maj.	PROPN	S7.1+
majestætisk	ADJ	O4.2+
Majestætisk	PROPN	Z3c
Majestæt	PROPN	Z3c
majestæt	NOUN	O4.2+ S7.1+
major	ADJ	A11.1+ N3.2+
major	NOUN	G3/S7.1+/S2mf P1 P1/S2mf
major	VERB	P1
hovedfag	ADJ	N5+++
Mallorca	PROPN	Z2
hovedfag	NOUN	P1
hovedfag	VERB	P1
flertal	NOUN	N5+++c
hovedsageligt	ADV	A13.3
Maju	PROPN	Z3c
Makallah	PROPN	Z2
lave	VERB	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
make-or-break	ADJ	X9.2
makeup	NOUN	B4 A1.8+
makeover	NOUN	B4
makeover	VERB	B4 A5.1+/A2.1
makeovers	NOUN	B4
maker	NOUN	A1.1.1/S2mf
interimistisk	ADJ	T1.3/A5.1-
Makita	PROPN	Z3c
malabsorption	NOUN	A2.1-/O1
Malacca	PROPN	Z2
fejltilpasset	ADJ	S1.2/A5.1-
fejltilpasning	NOUN	S1.2/A5.1-
Malaga	PROPN	Z2
Malagasierne	PROPN	Z2/S2mf
Malaig	PROPN	Z2
utilpashed	NOUN	E6-
Malakoff	PROPN	Z3c
malaria	NOUN	B2-
malarkey	NOUN	Q2.1/S1.2.6-
Malawi	PROPN	Z2
Malawi	ADJ	Z2
Malawi	NOUN	Z2/S2mf
Malaya	PROPN	Z2
malaysisk	PROPN	Z3c
Malayawata	PROPN	Z3c
Malaysia	PROPN	Z2 Z3c
Malaysia-Thailand	PROPN	Z2
malaysisk	NOUN	Z2/S2mf
MalaysiaStreet.com	PROPN	Z3c/Y2
Malcolm	PROPN	Z1m
Malden	PROPN	Z1mf
Maldiverne	PROPN	Z2
maldivisk	NOUN	Z2/S2mf
Maldiverne	NOUN	Z2/S2mf
Maldon	PROPN	Z1mf
han-	ADJ	S2.2
han-	NOUN	S2.2m
mandsdomineret	ADJ	S2.2/S7.1+
mandsorienteret	ADJ	S2.2
ondsindet	ADJ	G2.2- E3-
funktionsfejl	NOUN	A1.1.2 A5.1-/A2.1
Mali	PROPN	Z2
malisk	NOUN	Z2/S2mf
maliere	NOUN	Z2/S2mf
Malibu	PROPN	Z2 Z3
Ondskab	PROPN	Z3
ondsindet	ADV	E3-
ondartet	ADJ	A1.1.2
malignitet	NOUN	B2- S1.2.1- G2.2-
Malindi	PROPN	Z2
indkøbscenter	NOUN	I2.2/H1c M3/H3
gråænd	NOUN	L2
gråænder	NOUN	L2
formbar	ADJ	O4.5
hammer	NOUN	O2
Malling	PROPN	Z1mf
Mallings	PROPN	Z3c
Mallone	PROPN	Z1mf
Mallory	PROPN	Z1mf
fejlernæring	NOUN	F1/N5-
Malo	PROPN	Z2
maloklusion	NOUN	B2-
maloklusioner	NOUN	B2-
fejlbehandling	NOUN	I3.2/G2.1- I3.2/G2.2-
malt	NOUN	F1 F2
maltbaseret	ADJ	O4.1
Malta	PROPN	Z2 Z3c
maltesisk	ADJ	Z2 Z2/S2mfnc
maltesisk	NOUN	Z2/S2mf
Maltin	PROPN	Z3c
Malvern	PROPN	Z2
Mam	NOUN	S4f
mor	NOUN	S4f
Mamboza	PROPN	Z2
Mamma	NOUN	S4f
pattedyr	NOUN	L2
mammut	ADJ	N3.2+
mammut	NOUN	L2mfn
mandetimer	NOUN	I3.1
menneskeskabte	ADJ	O4.1
manakler	NOUN	O2
overskuelig	ADJ	A12+
lykkedes	ADJ	S7.1+ A1.1.1 X9.2+
ledelsesstil	ADJ	S7.1+
Manager	NOUN	S7.1+/S2mf K1/S7.1+/S2mf K5/S7.1+/S2mf
bestyrerinde	NOUN	S7.1+/S2.1f
bestyrerinde	VERB	S7.1+
ledelsesmæssigt	ADJ	S7.1+
ledelsesmæssigt	ADV	S7.1+
manana	NOUN	T1.1.3
Manchester	PROPN	Z2 Z3c
Mancunian	ADJ	Z2 Z2/Q3
Mancunian	NOUN	Z2/S2mf Z2/Q3
mandarin	NOUN	F1 O4.3 G1.1/S2mf
Mandarin-talende	ADJ	Z2/Q3
mandat	NOUN	S7.1+ M7@
Mandela	PROPN	Z1mf
Mandella	PROPN	Z1mf
Manderville	PROPN	Z2
Mandeville	PROPN	Z2
mandolin	NOUN	K2
Mandy	PROPN	Z1f
manke	NOUN	L2/B1 B1
manøvre	NOUN	M1 A1.1.1 G3
Manfred	PROPN	Z1m
mandigt	ADV	E5+
Manga	PROPN	Z3c
mangan	NOUN	O1.1
mangle	NOUN	B4/O2
mangle	VERB	A1.1.2
mango	NOUN	F1 L3
Mango	PROPN	Z1mf
mandskabt	VERB	A1.1.1/S7.1+
Manhattan	PROPN	Z2 F2
mandehul	NOUN	O2
manddom	NOUN	S2.2
menneskejagt	NOUN	X2.4
mani	NOUN	B2-/X1 X5.2+
sindsyg	NOUN	S1.2.6-/S2mf B2-/S2mf
maniast	NOUN	Q4.3
manisk	ADJ	X5.2++ B2-/X1
maniodepressiv	ADJ	B2-/X1
Manicure	NOUN	B4
manicure	NOUN	B4
manicure	VERB	B4
velplejet	ADJ	B4
velplejet	VERB	B4
manifest	ADJ	A11.2+
manifest	NOUN	Q1.2/M4
manifest	VERB	A10+
manifestation	NOUN	A10+
manifold	ADJ	A6.3+
Manila	PROPN	Z2
manipulere	VERB	A2.1+/G2.2- S7.1+ A1.1.1
manipulere	NOUN	A2.1+/G2.2- S7.1+ A1.1.1
manipulation	NOUN	A2.1+/G2.2- S7.1+ A1.1.1
manipulerende	ADJ	S7.1+
Manjrekar	PROPN	Z1mf
Manjung	PROPN	Z2
menneskehed	NOUN	S2
manky	ADJ	O4.2-
mandig	ADJ	S2.2
Manmil	PROPN	Z3c
Mann	PROPN	Z1mf
manna	NOUN	F1/S9
bemandet	ADJ	I3.1
måde	NOUN	S1.1.1 X4.2
manerer	ADJ	S1.2.4
manérisme	NOUN	S1.2
manerer	NOUN	S1.2
manerligt	ADJ	S1.2.4+
Mannesmann	PROPN	Z3c
manøvrering	NOUN	M1 A1.1.1 G3
manøvredygtighed	NOUN	M1
manøvredygtig	ADJ	M1 M2
manøvre	VERB	M2
herregård	NOUN	H1c H1/G2.1
Herregård	PROPN	Z3c
herregårde	NOUN	H1c H1/G2.1
Mans	PROPN	Z2
Mansell	PROPN	Z1mf
Mansfield	PROPN	Z2 Z1mf
palæ	NOUN	H1
manddrab	NOUN	L1-
kaminhylde	NOUN	H5
Mantis	NOUN	L2mfn
kappestykke	NOUN	H5
Mantoon	PROPN	Z2
mantra	NOUN	Q2.2/S9 X4.1
brugervejledning	ADJ	A1.1.1
brugervejledning	NOUN	Q4.1/P1 M3fn
manuelt	ADV	A1.1.1
Manualer	NOUN	Q4.1/P1 M3fn
fremstille	NOUN	A1.1.1
fremstillet	ADJ	O2
fabrikant	NOUN	A1.1.1/S2mfc
fremstilling	ADJ	A1.1.1
manuskript	NOUN	Q1.2
manuskripter	NOUN	Q1.2
mange	DET	N5+
mange-kontureret	ADJ	O4.1
mangemundet	ADJ	Q2.1/N5.2+
Mao	PROPN	Z1m
Maorier	PROPN	Z2/S2mf
ahorn	NOUN	L3
Ahorn	PROPN	Z3c Z1mf
kortlagt	VERB	Q1.2/W3 N2
Mappin	PROPN	Z3c Z1mf
kortlægning	NOUN	Q1.2/W3 N2
kortlægning	VERB	Q1.2/W3 N2
Mar	PROPN	T1.3
Mara	PROPN	Z2
marachas	NOUN	K2
Maradonna	PROPN	Z1mf
maraton	NOUN	K5.1 T1.3+
Marbella	PROPN	Z2
marmor	NOUN	O1.1 O2
marmorering	NOUN	O4.3
marmorering	VERB	O4.3
Marc	PROPN	Z1m
marts	NOUN	M1 G3 G1.2
marts	PROPN	T1.3
marts	VERB	M1 G3 G1.2
marcherede	VERB	M1 G3 G1.2
marcher	NOUN	M1 G3 G1.2
marcher	VERB	M1 G3 G1.2
marcherer	NOUN	M1 G3 G1.2
marcherer	VERB	M1 G3 G1.2
Marco	PROPN	Z1m
Marconi	PROPN	Z3c Z1mf
Marcus	PROPN	Z1m
mardy	ADJ	A12-
marg	NOUN	F1
Margaret	PROPN	Z1f
margarine	NOUN	F1
margarine	ADJ	F1
margarita	NOUN	F2
Margate	PROPN	Z2
marge	NOUN	F1
Margery	PROPN	Z1f
margen	NOUN	N5 Q1.2 N5.2+ M7 A6.2-
marginal-	ADJ	A11.2- A7-
marginal-	NOUN	G1.2/A7-
marginalisere	VERB	A11.1-
marginaliseret	VERB	A11.1-
marginalitet	NOUN	A11.1-
marginalisering	NOUN	A11.1-
marginalt	ADV	A13.5
margineret	VERB	I1.1/I2.2
marginer	NOUN	N5 O2
Margory	PROPN	Z1f
Marguerite	PROPN	Z1f
Marhouse	PROPN	Z2
Mari	PROPN	Z2/S3mf
Maria	PROPN	Z1f
ægteskab	NOUN	S4
Marian	PROPN	Z1f
Mariana	PROPN	Z1f
Marianne	PROPN	Z1f
Marie	PROPN	Z1f
Marie-Theresa	PROPN	Z1f
morgenfrue	NOUN	L3
morgenfruer	NOUN	L3
marihuana	NOUN	F3
Marilyn	PROPN	Z1f
marina	NOUN	M4/M7
Marina	PROPN	Z1f
lystbådehavne	NOUN	M4/M7
Marinaer	PROPN	Z3
marinere	VERB	F1
marineret	VERB	F1
marine	ADJ	M4 W3/M4
marine	NOUN	G3/M4/S2mf
sømand	NOUN	M4/S2mf
søfolk	NOUN	M4/S2mf
Marines	NOUN	G3
Mario	PROPN	Z1m Z3
Marion	PROPN	Z1f
marionet	NOUN	K6
ægteskabelig	ADJ	S4
Maritime	ADJ	M4
maritime	ADJ	W3/M4 W4
Marj	PROPN	Z1f
Marjohn	PROPN	Z2
Marjorie	PROPN	Z1f
Mærke	PROPN	Z1m S9/O1.2
mærke-ark	NOUN	Q1.2/A5/P1
mark-up	NOUN	Y2/Q3
nedsættelser	NOUN	I1.3-
markeret	ADJ	A11.2+ A15-
markant	ADV	A11.2+
Markell	PROPN	Z2
markør	NOUN	O2/M6 Q1.2/O2 A5/P1/S2mf
markører	NOUN	O2/M6 Q1.2/O2 A5/P1/S2mf
marked	NOUN	I2.2 I2.2/H1
marked	VERB	I2.2
markedsbaseret	ADJ	I2.2
markedsbevidst	ADJ	I2.2
markedsskabere	NOUN	I2.2/S2mf
markedsorienteret	ADJ	I2.2
markedsbod	ADJ	I2.2/H5
købstad	NOUN	M7
Markedsbyer	NOUN	M7
omsættelighed	NOUN	I2.2
salgbare	ADJ	I2.2
markedsført	ADJ	I2.2
markedsført	VERB	I2.2
marketingmedarbejder	NOUN	I2.2/S2mf
markedsføring	NOUN	I2.2
markedsføring	VERB	I2.2
markedsføringsrelateret	ADJ	I2.2
markedsføringsmæssigt	ADV	I2.2
markedsføringsagtig	ADJ	I2.2
markedsplads	NOUN	I2.2/M7 I2.2
Markham	PROPN	Z2 Z1mf
Marklin	PROPN	Z3c
mærker	NOUN	O4.2- Q1.2 A5/P1 N3.1 Q1.1
Mærker	PROPN	Z3c Z1mf
mærker	VERB	O4.2- Q1.2 A5/P1 N3.1 Q1.1
mærkeseddel	NOUN	Q1.2/A5/P1
mærkesedler	NOUN	Q1.2/A5/P1
skarpskytte	NOUN	G3/S2.2m
opmærkning	NOUN	I1.3+/A2.1 Q1.2
opmærkning	VERB	Q1.2
Markwick	PROPN	Z1mf Z3c
Marlbro	PROPN	Z3c
Marlbrough	PROPN	Z2 Z1mf Z3c
Marley	PROPN	Z3c Z1mf
Marlon	PROPN	Z1m
Marlow	PROPN	Z2 Z1mf
Marmite	PROPN	F1/Z3c
rødbrun	ADJ	O4.3
rødbrun	NOUN	O4.3 G3
rødbrun	VERB	M4
Maroons	PROPN	Z2/S2mf
Marple	PROPN	Z2 Z1mf
telt	NOUN	H1
marquess	NOUN	S7.1+/S2.1f
marquesser	NOUN	S7.1+/S2.1f
Markis	NOUN	S7.1+/S2.2m
Markis	PROPN	Z3c
Marrakech	PROPN	Z2
gifteligt	ADJ	S4
ægteskaber	NOUN	S4
gift	ADJ	S4 A2.2
gift	VERB	S4 A2.2
Marriott	PROPN	Z3c
Marrots	PROPN	Z3c Z1mf
marv	NOUN	B1 L3
gifte	VERB	S4 A2.2
Marrybrown	PROPN	Z3c
Mars	PROPN	Z3c Z1/W1 S9/T1.1.1@
Marsden	PROPN	Z2 Z1mf Z3c
Marseille	PROPN	Z2 Z3c
marsk	NOUN	W3
Marsk	PROPN	Z2 Z1mf
marskal	NOUN	K5.1/S2mf G2.1/S2mf G3/S7.1+/S2mf
Marskal	PROPN	Z1mf
Marshall	PROPN	Z1mf
Marshalleser	PROPN	Z2/S2mf
rangering	NOUN	G3 S7.1+
marskland	NOUN	W3
sumpet	ADJ	W3
Martell	PROPN	Z3c
Martens	PROPN	Z1mf
Martha	PROPN	Z1f
Martial	ADJ	G3
martial	ADJ	G3
Martial	PROPN	Z1m
Marsmand	NOUN	W1
marsboere	NOUN	W1
martin	NOUN	L2mfn
Martin	PROPN	Z1mf
Martindale	PROPN	Z1mf
martinet	NOUN	A1.7+/S2mf
martingale	NOUN	O2/L2
martingaler	NOUN	O2/L2
Martini	PROPN	Z3c Z1mf
Martinikanere	PROPN	Z2/S2mf
Martinique	PROPN	Z2
Martins	PROPN	Z3c
Marton	PROPN	Z1
Marty	NOUN	Z1mf
martyr	NOUN	S9/S2mf E4.1-/S2mf
martyrium	NOUN	S9 E4.1-
martyrdøde	ADJ	L1-/S9
martyrdøde	VERB	L1-/S9
vidunder	NOUN	O4.2+
Marvel	PROPN	Z3c
vidunder	VERB	E2+
vidunderlig	ADJ	A5.1+
forunderligt	ADV	A5.1++
Marx	PROPN	Z1mf
marxisme	NOUN	G1.2/X2.1
Marxisme-leninisme	NOUN	G1.2/X2.1
marxistisk	NOUN	G1.2/S2mf
marxist-leninist	NOUN	G1.2/S2mf
marxister	NOUN	G1.2/S2mf
Mary	PROPN	Z1f
Maryland	PROPN	Z2 Z3c
Maryport	PROPN	Z2
marcipan	NOUN	F1
Masaaki	PROPN	Z1m
Masai	PROPN	Z2/S2c
mascara	NOUN	B4
maskot	NOUN	L2mfn K6
maskulin	ADJ	S2.2
maskulin	NOUN	S2.2
maskulinitet	NOUN	S2.2
Maserati	PROPN	Z3c/M3
Mose	NOUN	F1
Mose	VERB	A1.1.1
maske	NOUN	O2 B5 B1/L2%
maske	VERB	A10-
maskeret	ADJ	A10-
maskering	NOUN	A10-
maskering	VERB	A10-
masker	NOUN	B5 A10- B4
masker	VERB	A10-
Maslow	VERB	Z1
masochistisk	ADJ	E4.1-/E2 S3.2
masochister	NOUN	E4.1-/E2/S2mf S3.2/S2mf
Frimurer	ADJ	S5+
Maske	NOUN	K1
maskerade	NOUN	A5.2-
maskerade	VERB	A5.2-
masse	ADJ	N5+
masse	VERB	N5+
massemarked	ADJ	I2.2
massemarkedsføring	NOUN	I2.2
massekøbmand	ADJ	I2.2
masseproduceret	ADJ	A1.1.1/N5+
Massachusetts	PROPN	Z2 Z3c
massakre	NOUN	L1- S7.1+ A1.1.2
massakre	VERB	L1- S7.1+ A1.1.2
massakreret	VERB	L1- S7.1+ A1.1.2
massage	NOUN	B3 A2.1+/G2.1-
massage	VERB	B3 A2.1+/G2.1-
masserer	NOUN	B3 A2.1+/G2.1-
Masscorp	PROPN	Z3c
Massimiliano	PROPN	Z1m
Massimo	PROPN	Z1m
massere	NOUN	N5+
massere	VERB	N5+
massiv	ADJ	N3.2+
massivt	ADV	N5+
mast	NOUN	H2/M4 H1
mastehoved	NOUN	H2/M4 Q4.2
mastektomi	NOUN	B3
mestre	NOUN	S7.1+/S2.2m X9.1+/S2.2m P1/S2.2m P1 C1/S2.2m S9/S2.2m
mestre	VERB	X9.1+
mestrede	VERB	X9.1+
mesterlig	ADJ	S7.1+ X9.1+
mesterligt	ADJ	A5.1+++
mastermind	NOUN	X9.1+/S2mf
Mastermind	PROPN	Z3c
mesterværk	NOUN	C1 A1.1.1/A5.1+
Mesterplan	NOUN	X7+
mastertape	NOUN	K3
beherskelse	NOUN	X9.1+ S7.1+
mastiks	PROPN	O1
mastick	NOUN	O1
mastiff	NOUN	L2
mastiff-hund	NOUN	L2
Mastiff-hunde	NOUN	L2
Maston	PROPN	Z3c
master	NOUN	H2/M4 H1
onani	NOUN	B1
måtte	NOUN	H5 O2
match	NOUN	K5.1 O2 A6.1+
match	VERB	A6.1+
Matchborough	PROPN	Z2
tændstikæske	NOUN	O2
Matchbrough	PROPN	Z2
matchede	ADJ	A6.1+
matchede	VERB	A6.1+
matchende	ADJ	A6.1+
matchende	NOUN	A6.1+
mageløs	ADJ	A5.1+++
matchmaker	NOUN	S3.2/S2mf
matchmakere	PROPN	Z3
tændstik	NOUN	O2
Tændstikker	PROPN	Z3
makker	NOUN	S3.1/S2.2m S3.2/S2mf S4/S2mf M4/S2.2m K5.2
makker	VERB	S3.2
matelot	NOUN	M4/S2.2m
matelots	NOUN	M4/S2.2m
materiale	ADJ	A1.6 A11.1+
materiale	NOUN	O1 B5 O2 X2.2 S1.2
materialisme	NOUN	A1.6 A9+
materialist	ADJ	A9+ A1.6
materialist	NOUN	A9+/S2mf X2.1/A1.6/S2mf
materialistisk	ADJ	A9+ X2.1/A1.6
materialiseret	VERB	A3+ A10+
materielt	ADV	A1.6 A11.1+
materialer	NOUN	O1 B5 O2
moderlig	ADJ	S4
barsel	NOUN	S4 B3
Mateus	PROPN	Z3c
matematik	NOUN	N2
MATH	PROPN	P1
matematisk	ADJ	N2
matematisk	ADV	N2
matematiker	NOUN	N2/S2mf
Matheson	PROPN	Z1mf
matofobisk	ADJ	N2/E2--
matin	NOUN	S9
matinee	NOUN	K4
parring	ADJ	S3.2
parring	VERB	S3.2
matins	NOUN	S9
Matrade	PROPN	Z3
matriarkalsk	ADJ	S4
matrilineal	ADJ	S4/S2.1
ægteskabelige	ADJ	S4
matrix	NOUN	S1.1.1 N2
matrone	NOUN	B3/S2.1f
matronisk	ADJ	T3+/O4.2-
Matsuoka	PROPN	Z1mf
mat	ADJ	O4.5
Matt	PROPN	Z1m
stof	VERB	A11.1+
faktuelt	ADJ	S1.2.6+
Matterhorn	PROPN	Z2
Matthew	PROPN	Z1m S9/O1.2
måtter	NOUN	O2/H5
mattock	NOUN	B5 L3
madras	NOUN	H5
modning	NOUN	N3.2+/A2.1 I2.1
moden	ADJ	T3+
moden	VERB	T3+/A2.1
modnet	ADJ	T3+/A2.1
modnet	VERB	T3+/A2.1
modner	NOUN	T3+/A2.1mfn
modenhed	NOUN	T3+
Matutes	PROPN	Z1mf
Maud	PROPN	Z1f
Maude	PROPN	Z1mf
maudlin	ADJ	E1
maul	VERB	A1.1.2
malede	VERB	A1.1.2
sønderrivende	NOUN	A1.1.2
sønderrivende	VERB	A1.1.2
Maureen	PROPN	Z1f
Maurice	PROPN	Z1m
Mauretanien	PROPN	Z2
mauretansk	NOUN	Z2/S2mf
mauritanere	NOUN	Z2/S2mfnc
Mauritius	NOUN	Z2/S2mf
Mauritiere	NOUN	Z2/S2mf
Mauritius	PROPN	Z2
mavens	NOUN	X2.2+/S2mf
maverick	ADJ	S5-
maverick	NOUN	S5-/S2mf
Mavis	PROPN	Z1f
Mawes	PROPN	Z2
max	ADJ	N5.1+
Maks	PROPN	Z1m
Maxell	PROPN	Z3c
maxi	ADJ	N5.1+ N3.2+++
maxilla	NOUN	B1
maxilo-ansigtsbehandling	ADJ	B1
maxim	NOUN	X4.1
maksimalist	ADJ	N5.1+
maksimalist	NOUN	N5.1+/S2mf
maksimalister	NOUN	N5.1+/S2mf
maksimering	NOUN	N5.1+
maksimere	VERB	N5.1+
maksimerer	NOUN	N5.1+
maksimerer	VERB	N5.1+
maksimum	ADJ	N5.1+
maksimum	NOUN	N5.1+
Maxine	PROPN	Z1f
Maxis-Time	PROPN	Z3c
Maxwell	PROPN	Z1mf
Kan	PROPN	Z1f
kan	PROPN	T1.3
Maya	PROPN	Z3
Maybank	PROPN	Z3c
måske	NOUN	A7
måske	ADV	A7
Mayer	PROPN	Z1mf
Mayfair	PROPN	Z2
Mayfield	PROPN	Z2
Mayhew	PROPN	Z3 Z1
Maynard	PROPN	Z1mf
mayonnaise	NOUN	F1
Borgmester	NOUN	G1.1/S2m S7.1+/S2m
borgmester	NOUN	G1.1/S7.1+/S2mf
Borgmester	PROPN	Z1mf
Borgmestre	NOUN	G1.1/S2m S7.1+/S2m
Mayotteanere	PROPN	Z2/S2mf
Mazlo	PROPN	Z1mf
Mazola	PROPN	Z3c
Mazowiecki	PROPN	Z1mf
mazurka	NOUN	K2
maître	X	F1/S2.2m
MB	NOUN	P1/B3
MBA	NOUN	P1/I2.1
MBC	NOUN	K5.2
MBE	NOUN	Z3
MBF	PROPN	Z3c
MBNS	PROPN	Z3c
MBO	PROPN	Z3c
MBQ	NOUN	P1
MC	NOUN	S1.1.1/S2mf
mcaans	PROPN	Z3c
McAlpine	PROPN	Z1mf
McAlpines	PROPN	Z3c
MCB	NOUN	K5.2
McCadder	PROPN	Z1mf
McCaffrey	PROPN	Z1
McCains	PROPN	Z3c
McCann	PROPN	Z1mf
McCarthy	PROPN	Z1mf
McCartney	PROPN	Z1mf
McClain	PROPN	Z1mf
McClaire	PROPN	Z1mf
McClare	PROPN	Z1mf
McCoist	PROPN	Z1mf
McColls	PROPN	Z3c
McCoy	PROPN	Z1mf Z3c
McCracken	PROPN	Z1
Mccynlth	PROPN	Z2
McDonald	PROPN	Z1mf
McDonalds	PROPN	Z3c
McEnroe	PROPN	Z1mf
McEwans	PROPN	Z3c
McEwen	PROPN	Z3c Z1mf
McFerguson	PROPN	Z1mf
McGill	PROPN	Z1
McGrath	PROPN	Z1mf
McGraw-Hill	PROPN	Z3c
McGuinness	PROPN	Z1mf
MCI	PROPN	Z3c
MCing	NOUN	S1.1.1
MCing	VERB	S1.1.1
McKay	PROPN	Z1mf
McKays	PROPN	Z3c
McKeachie	PROPN	Z1
McKellar	PROPN	Z1mf
McKenna	PROPN	Z1mf
McKinsey	PROPN	Z3c
McLaren	PROPN	Z1mf
McLibel	PROPN	Z3
McMath	PROPN	Z1
McMenarry	PROPN	Z1mf
McNally	PROPN	Z1mf
McNeil	PROPN	Z1mf
MCO	NOUN	G3/M4/S2mf
MCO'er	NOUN	G3/M4/S2mf
McPherson	PROPN	Z1mf
MCQ	PROPN	P1
mcq	PROPN	P1
MCQ'er	PROPN	P1
mcqs	PROPN	P1
McQueen	PROPN	Z1mf
MCU	NOUN	Q4.3 C1
McVities	PROPN	Z3c
MD	NOUN	S7.1+/S2mf B3/S2mf
MD	PROPN	B3/P1
MDA	NOUN	Q1.2/T1.1.1c
MDC	PROPN	Z3
MDD	PROPN	P1/Z3c
MDT	NOUN	A6.3+/S5+c
mig	PRON	Z8mf
mig-generation	NOUN	S1.2.3+
mjød	NOUN	F2
Mjød	PROPN	Z3c
eng	NOUN	W3/L3
Engbanke	PROPN	Z2 Z3c
Meadowell	PROPN	Z2
Meadowhall	PROPN	Z2 Z3c
sølle	ADJ	N5-
måltid	NOUN	F1
spisepause	ADJ	T1.3/F1
betyde	ADJ	S1.2.2+ S1.2.1- N2
betyde	NOUN	N2
betyde	VERB	Q1.1 X7+
Meanga	PROPN	Z2
betyder	NOUN	X2.1 A11.1+ Q3 X7+
meningsfuld	ADJ	A11.1+/Q1.1
meningsfuldt	ADV	A11.1+/Q1.1
meningsløs	ADJ	A11.1-/Q1.1 Q3 X9.2-
mente	ADJ	Q1.1 X7+ S6+
mente	VERB	Q1.1 X7+
mellemtiden	NOUN	T1.1.2
gemen	NOUN	S1.2.2+
Measat	PROPN	Z3c
Measat-1	PROPN	Y1/Z3c
Measat-2	PROPN	Y1/Z3c
Measat-3	PROPN	Y1/Z3c
Measat-4	PROPN	Y1/Z3c
mæslinger	NOUN	B2-
sølle	ADV	N3.2-
målbare	ADJ	N3.1
måle	NOUN	N3.1 F2 K2
måle	VERB	N3.1
målt	ADJ	N3.1
målbar	NOUN	N3.4
målbare	NOUN	N3.4
måling	ADJ	N3.1
kødfuldere	ADJ	F1 A11.1++ O4.2
MEB	PROPN	Z3c
mecano	NOUN	K6
Mekka	PROPN	Z2 M7/A11.1+ Z3
Meccano	PROPN	Z3c
mek.	NOUN	Y1
mekaniker	NOUN	O2/S2mf
Mechanica	PROPN	Z3
mekanisk	ADJ	O2 A6.2+
mekaniseret	ADJ	O2
mekanisk	ADV	O2
mekanik	NOUN	Y1
mekanisering	NOUN	O3
mekanisere	VERB	O3
Mekaniseret	ADJ	O3
mekaniseret	VERB	O3
mekanisme	NOUN	O2
mekanistisk	ADJ	Y1
Med	PROPN	Z2
medalje	NOUN	O2
Medaljon	NOUN	B5
medaljon	NOUN	O2 F1
medaljoner	NOUN	O2 F1
medaljevinder	NOUN	X9.2+/S2mf
Medan	PROPN	Z2
blandere	NOUN	S1.1.3+++/S2mf
indblanding	VERB	S1.1.3+++
Medellin	PROPN	Z2
medier	NOUN	Q4c
mediekøb	ADJ	I2.2/Q4
middelalderlige	ADJ	T1.1.1
median	ADJ	N2
MediaOne	PROPN	Z3c
mægle	VERB	T1.1.2 S8+
Mediatel	PROPN	Z3c
mægling	NOUN	S8+
medierende	ADJ	S1.1.1
medicinsk	ADJ	B3
medicinsk	NOUN	B3
medicinsk	ADV	B3
medicare	NOUN	B3
Medicare	PROPN	Z3c
medicineret	ADJ	B3
medicineret	VERB	B3
medicinske	ADJ	B3
lægemidler	NOUN	B3
middelmådig	ADJ	A5.1
middelmådighed	NOUN	A5.1 A5.1-/S2mf
meditere	VERB	X2.1
Meditation	NOUN	X2.1
meditation	NOUN	X2/S9 X2.1
meditativ	ADJ	X2.1
middelhavet	ADJ	M7
Middelhavet	PROPN	Z2
medium	ADJ	N3.2 N3.1
medium	NOUN	Q4 X4.2 O1 S9/S2mf
medium-	ADJ	N3.2 N3.1
mellempris	ADJ	I1.3
mellemhælet	ADJ	B5
medium-høj	ADJ	N3.7
mellemstørrelse	ADJ	N3.2
medley	NOUN	K2
Medline	PROPN	Z3/Y2/X2.2+/B3
Medway	PROPN	Z2 Z3c
sagtmodig	ADJ	S1.2.3-
sagtmodig	ADV	S1.2.3-
Meena	PROPN	Z1f
Mere	PROPN	Z1
møde	ADJ	A1.2+
møde	NOUN	S3.1 K5.1
møde	VERB	S3.1 M6 A1.1.1 X9.2+ A6.1+
Meg	PROPN	Z1f
mega	ADJ	N3.2+ A5.1+
mega-gigant	NOUN	N3.2+/S5+
mega-giganter	NOUN	N3.2+/S5+
mega-projekter	NOUN	X7+/N3.2+
mega-udsalg	ADJ	I2.2/N5+
mega-salg	ADJ	I2.2/N5+
mega-succes	ADJ	X9.2+++
megabit	NOUN	Y2
Megaskål	PROPN	Z2
megabuk	NOUN	I1.1+++
megabudget	NOUN	I1.1
